number,coordinate,opalTime,totalMergeTime,cgPool,mergeTime,UCHTime,opalNodes,opalEdges,mergeNodes,mergeEdges,dependencies
1286,com.github.paulcwarren:spring-content-jpa-boot-starter:1.2.0,0,41560,37754,3806,1447,0,0,70862,705573,org.dom4j:dom4j:2.1.3;com.github.paulcwarren:spring-content-jpa:1.2.0;org.springframework:spring-beans:5.3.1;org.projectlombok:lombok:1.18.16;javax.xml.bind:jaxb-api:2.3.1;org.springframework.boot:spring-boot-autoconfigure:2.4.0;antlr:antlr:2.7.7;org.springframework:spring-aop:5.3.1;org.javassist:javassist:3.24.0-GA;org.hibernate.common:hibernate-commons-annotations:5.1.2.Final;org.springframework:spring-core:5.3.1;org.jvnet.staxex:stax-ex:1.8;org.jboss.spec.javax.transaction:jboss-transaction-api_1.2_spec:1.1.1.Final;commons-logging:commons-logging:1.2;org.aspectj:aspectjrt:1.9.6;org.jboss.logging:jboss-logging:3.4.1.Final;org.springframework:spring-expression:5.3.1;com.fasterxml:classmate:1.5.1;org.springframework:spring-context:5.3.1;org.springframework:spring-tx:5.3.1;org.springframework:spring-jdbc:5.3.1;com.github.paulcwarren:spring-content-jpa-boot-starter:1.2.0;org.hibernate:hibernate-entitymanager:5.4.23.Final;org.springframework.data:spring-data-commons:2.4.1;com.github.paulcwarren:spring-content-autoconfigure:1.2.0;com.sun.xml.fastinfoset:FastInfoset:1.2.15;javax.persistence:javax.persistence-api:2.2;com.github.paulcwarren:spring-versions-commons:1.2.0;com.github.paulcwarren:spring-content-commons:1.2.0;org.glassfish.jaxb:txw2:2.3.1;net.bytebuddy:byte-buddy:1.10.17;org.springframework.data:spring-data-jpa:2.4.1;org.springframework.boot:spring-boot:2.4.0;javax.activation:javax.activation-api:1.2.0;org.jboss:jandex:2.1.3.Final;org.springframework:spring-jcl:5.3.1;org.slf4j:slf4j-api:1.7.26;org.glassfish.jaxb:jaxb-runtime:2.3.1;org.hibernate:hibernate-core:5.4.23.Final;com.sun.istack:istack-commons-runtime:3.0.7;org.springframework.security:spring-security-core:5.4.1;commons-io:commons-io:2.8.0;org.springframework:spring-orm:5.3.1
1287,org.jetbrains.dokka:dokka-core:1.4.20-dev-65,0,24160,24160,0,714,0,0,0,0,org.jetbrains.kotlin:kotlin-stdlib-jdk8:1.4.20;org.jsoup:jsoup:1.12.1;org.jetbrains.kotlin:kotlin-stdlib-jdk7:1.4.20;org.codehaus.woodstox:stax2-api:4.2.1;com.fasterxml.jackson.dataformat:jackson-dataformat-xml:2.11.1;jakarta.activation:jakarta.activation-api:1.2.1;com.fasterxml.jackson.core:jackson-annotations:2.11.1;com.fasterxml.jackson.core:jackson-databind:2.11.1;org.jetbrains.kotlinx:kotlinx-coroutines-core-jvm:1.4.1;com.fasterxml.jackson.module:jackson-module-kotlin:2.11.1;com.fasterxml.jackson.core:jackson-core:2.11.1;org.jetbrains.kotlin:kotlin-reflect:1.4.20;org.jetbrains.kotlin:kotlin-stdlib-common:1.4.0;jakarta.xml.bind:jakarta.xml.bind-api:2.3.2;org.jetbrains.kotlin:kotlin-stdlib:1.3.41;org.jetbrains.dokka:dokka-core:1.4.20-dev-65;com.fasterxml.woodstox:woodstox-core:6.2.1;org.jetbrains:annotations:13.0;org.jetbrains:markdown:0.1.45;com.fasterxml.jackson.module:jackson-module-jaxb-annotations:2.11.1
1288,org.eclipse.rdf4j:rdf4j-util:3.4.2,791,5479,5437,42,47,765,1401,762,1530,org.slf4j:slf4j-api:1.7.30;org.eclipse.rdf4j:rdf4j-util:3.4.2
1289,org.popperfw:forge:0.10.0,3347,12553,12262,291,183,8623,37305,8545,33416,org.mockito:mockito-core:1.10.19;org.hamcrest:hamcrest-core:1.1;org.objenesis:objenesis:2.1;org.javassist:javassist:3.27.0-GA;org.popperfw:forge:0.10.0;org.jgrapht:jgrapht-core:0.9.2
1290,cn.stylefeng.roses:system-business-menu:7.0.1,0,81351,75646,5705,1697,0,0,108751,1087527,org.springframework.boot:spring-boot-starter-validation:2.3.5.RELEASE;com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.11.3;cn.stylefeng.roses:validator-api:7.0.1;org.springframework:spring-tx:5.2.8.RELEASE;org.mybatis:mybatis:3.5.5;com.baomidou:mybatis-plus-annotation:3.4.0;cn.stylefeng.roses:config-api:7.0.1;com.fasterxml.jackson.datatype:jackson-datatype-jdk8:2.11.3;org.springframework:spring-jdbc:5.2.8.RELEASE;cn.stylefeng.roses:kernel-a-rule:7.0.1;cn.stylefeng.roses:db-sdk-mp:7.0.1;org.apache.logging.log4j:log4j-api:2.13.3;cn.stylefeng.roses:auth-api:7.0.1;org.springframework.boot:spring-boot-starter-logging:2.3.5.RELEASE;org.apache.logging.log4j:log4j-to-slf4j:2.13.3;cn.stylefeng.roses:system-business-menu:7.0.1;org.springframework:spring-beans:5.2.10.RELEASE;com.fasterxml.jackson.core:jackson-annotations:2.11.3;ch.qos.logback:logback-core:1.2.3;com.fasterxml.jackson.core:jackson-databind:2.11.3;org.springframework.boot:spring-boot-starter-tomcat:2.3.5.RELEASE;com.baomidou:mybatis-plus-core:3.4.0;com.baomidou:mybatis-plus-boot-starter:3.4.0;org.hibernate.validator:hibernate-validator:6.1.6.Final;cn.hutool:hutool-all:5.4.4;org.slf4j:slf4j-api:1.7.25;com.baomidou:mybatis-plus:3.4.0;org.springframework.boot:spring-boot-autoconfigure:2.3.5.RELEASE;org.apache.tomcat.embed:tomcat-embed-core:9.0.39;org.projectlombok:lombok:1.18.14;org.jboss.logging:jboss-logging:3.3.2.Final;com.github.jsqlparser:jsqlparser:3.2;org.glassfish:jakarta.el:3.0.3;cn.stylefeng.roses:scanner-api:7.0.1;org.slf4j:jul-to-slf4j:1.7.30;javax.annotation:javax.annotation-api:1.3.2;com.fasterxml:classmate:1.3.4;org.springframework.boot:spring-boot-starter-json:2.3.5.RELEASE;org.springframework:spring-expression:5.2.10.RELEASE;org.springframework:spring-context:5.2.10.RELEASE;cn.stylefeng.roses:i18n-api:7.0.1;org.springframework.boot:spring-boot-starter-jdbc:2.3.2.RELEASE;cn.stylefeng.roses:system-api:7.0.1;com.alibaba:fastjson:1.2.74;org.yaml:snakeyaml:1.26;org.springframework.boot:spring-boot-starter:2.3.5.RELEASE;org.mybatis:mybatis-spring:2.0.5;jakarta.validation:jakarta.validation-api:2.0.2;com.fasterxml.jackson.module:jackson-module-parameter-names:2.11.3;org.springframework:spring-web:5.2.10.RELEASE;org.springframework.boot:spring-boot-starter-web:2.3.5.RELEASE;com.zaxxer:HikariCP:3.4.5;org.springframework:spring-webmvc:5.2.10.RELEASE;jakarta.annotation:jakarta.annotation-api:1.3.5;org.springframework:spring-aop:5.2.10.RELEASE;com.alibaba:druid:1.2.4;com.fasterxml.jackson.core:jackson-core:2.11.3;cn.stylefeng.roses:db-api:7.0.1;org.springframework.boot:spring-boot:2.3.5.RELEASE;org.springframework:spring-core:5.2.10.RELEASE;org.apache.tomcat.embed:tomcat-embed-websocket:9.0.39;javax.servlet:javax.servlet-api:4.0.1;com.github.whvcse:easy-captcha:1.6.2;org.springframework:spring-jcl:5.2.10.RELEASE;com.baomidou:mybatis-plus-extension:3.4.0;ch.qos.logback:logback-classic:1.2.3
1291,com.oracle.oci.sdk:oci-java-sdk-cloudguard:1.33.1,0,71240,65250,5990,1115,0,0,93197,1702831,com.fasterxml.jackson.module:jackson-module-jaxb-annotations:2.10.1;com.google.guava:guava:30.1-jre;net.minidev:accessors-smart:1.2;com.oracle.oci.sdk:oci-java-sdk-circuitbreaker:1.33.1;org.apache.commons:commons-lang3:3.8.1;com.google.guava:listenablefuture:9999.0-empty-to-avoid-conflict-with-guava;com.github.stephenc.jcip:jcip-annotations:1.0-1;com.oracle.oci.sdk:oci-java-sdk-cloudguard:1.33.1;io.github.resilience4j:resilience4j-core:1.2.0;jakarta.activation:jakarta.activation-api:1.2.1;org.bouncycastle:bcprov-jdk15on:1.68;commons-codec:commons-codec:1.15;org.glassfish.hk2.external:aopalliance-repackaged:2.6.1;org.glassfish.jersey.media:jersey-media-json-jackson:2.32;com.fasterxml.jackson.core:jackson-core:2.12.0;org.glassfish.hk2:osgi-resource-locator:1.0.3;org.glassfish.jersey.ext:jersey-entity-filtering:2.32;com.google.j2objc:j2objc-annotations:1.3;io.vavr:vavr-match:0.10.0;org.javassist:javassist:3.25.0-GA;org.slf4j:slf4j-api:1.7.29;commons-io:commons-io:2.8.0;com.google.guava:failureaccess:1.0.1;org.checkerframework:checker-qual:3.5.0;org.glassfish.hk2:hk2-locator:2.6.1;org.glassfish.hk2:hk2-api:2.6.1;com.oracle.oci.sdk:oci-java-sdk-common:1.33.1;jakarta.ws.rs:jakarta.ws.rs-api:2.1.6;net.minidev:json-smart:2.3;org.ow2.asm:asm:5.0.4;com.fasterxml.jackson.datatype:jackson-datatype-jdk8:2.12.0;org.glassfish.hk2.external:jakarta.inject:2.6.1;org.glassfish.jersey.inject:jersey-hk2:2.32;com.sun.activation:jakarta.activation:1.2.2;com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.12.0;com.nimbusds:nimbus-jose-jwt:8.5;io.vavr:vavr:0.10.0;org.glassfish.hk2:hk2-utils:2.6.1;com.fasterxml.jackson.core:jackson-annotations:2.12.0;org.bouncycastle:bcpkix-jdk15on:1.68;com.google.errorprone:error_prone_annotations:2.3.4;com.fasterxml.jackson.core:jackson-databind:2.12.0;jakarta.annotation:jakarta.annotation-api:1.3.5;org.glassfish.jersey.core:jersey-client:2.32;org.glassfish.jersey.core:jersey-common:2.32;jakarta.xml.bind:jakarta.xml.bind-api:2.3.2;io.github.resilience4j:resilience4j-circuitbreaker:1.2.0;com.google.code.findbugs:jsr305:3.0.2
1292,io.fabric8.apps:templates:2.2.100,0,142162,116982,25180,2027,0,0,152003,6039753,javax.inject:javax.inject:1;org.apache.commons:commons-lang3:3.2.1;org.hamcrest:hamcrest-core:1.3;com.fasterxml.jackson.core:jackson-databind:2.6.4;javax.annotation:jsr250-api:1.0;org.jboss.weld.servlet:weld-servlet:2.3.2.Final;org.eclipse.jetty:jetty-util:9.2.10.v20150310;junit:junit:4.12;commons-logging:commons-logging:1.1.1;org.eclipse.jetty:jetty-servlet:9.2.10.v20150310;org.eclipse.jetty:jetty-server:9.2.10.v20150310;com.fasterxml.jackson.core:jackson-core:2.6.4;com.googlecode.json-simple:json-simple:1.1.1;com.squareup.okhttp:logging-interceptor:2.7.0;io.swagger:swagger-core:1.5.5;commons-beanutils:commons-beanutils:1.9.2;io.swagger:swagger-jaxrs:1.5.5;javax.servlet:javax.servlet-api:3.1.0;org.apache.cxf:cxf-rt-frontend-simple:3.1.4;org.apache.cxf:cxf-core:3.1.4;org.eclipse.jetty:jetty-io:9.2.10.v20150310;org.apache.cxf:cxf-rt-wsdl:3.1.4;io.fabric8:rest-utils:2.2.83;io.swagger:swagger-models:1.5.5;commons-collections:commons-collections:3.2.1;org.jboss.spec.javax.interceptor:jboss-interceptors-api_1.2_spec:1.0.0.Final;javax.ws.rs:javax.ws.rs-api:2.0.1;commons-httpclient:commons-httpclient:3.1;com.fasterxml.jackson.jaxrs:jackson-jaxrs-base:2.4.5;org.jboss.spec.javax.interceptor:jboss-interceptors-api_1.1_spec:1.0.0.Beta1;org.eclipse.jetty.orbit:javax.servlet.jsp.jstl:1.2.0.v201105211821;org.ow2.asm:asm:5.0.4;com.google.code.findbugs:annotations:2.0.1;javax.enterprise:cdi-api:1.1;org.eclipse.jetty:jetty-jsp:9.2.10.v20150310;io.fabric8:fabric8-cxf:2.2.83;com.squareup.okhttp:okhttp:2.7.0;org.jboss.spec.javax.el:jboss-el-api_3.0_spec:1.0.0.Alpha1;wsdl4j:wsdl4j:1.6.3;org.apache.cxf:cxf-rt-databinding-jaxb:3.1.4;com.sun.xml.bind:jaxb-impl:2.2.11;org.jboss.weld:weld-api:2.3.Final;org.codehaus.woodstox:stax2-api:3.1.4;io.swagger:swagger-annotations:1.5.5;org.jboss.classfilewriter:jboss-classfilewriter:1.1.2.Final;org.glassfish.web:javax.servlet.jsp.jstl:1.2.2;org.apache.cxf:cxf-rt-frontend-jaxws:3.1.4;org.eclipse.jetty.toolchain:jetty-schemas:3.1.M0;com.fasterxml.jackson.datatype:jackson-datatype-joda:2.4.5;javax.ws.rs:jsr311-api:1.1.1;org.eclipse.jetty:jetty-security:9.2.10.v20150310;io.fabric8:kubernetes-client:1.3.66;io.fabric8:kubernetes-model:1.0.40;org.apache.cxf:cxf-integration-cdi:3.1.4;org.apache.cxf:cxf-rt-transports-http:3.1.4;com.fasterxml.jackson.core:jackson-annotations:2.6.0;javax.el:el-api:2.2;org.eclipse.jetty.orbit:org.eclipse.jdt.core:3.8.2.v20130121;org.apache.ws.xmlschema:xmlschema-core:2.2.1;org.apache.deltaspike.core:deltaspike-core-api:1.5.2;org.eclipse.jetty:jetty-jndi:9.2.10.v20150310;dnsjava:dnsjava:2.1.7;org.javassist:javassist:3.19.0-GA;org.apache.cxf:cxf-rt-transports-local:3.1.4;org.osgi:org.osgi.compendium:4.3.1;javax.servlet.jsp:javax.servlet.jsp-api:2.3.1;com.fasterxml.jackson.jaxrs:jackson-jaxrs-json-provider:2.4.5;io.fabric8:openshift-client:1.3.66;org.json:json:20151123;org.jboss.weld:weld-spi:2.3.Final;io.fabric8:fabric8-utils:2.2.83;org.apache.cxf:cxf-rt-rs-service-description:3.1.4;org.slf4j:jul-to-slf4j:1.7.12;io.fabric8.apps:templates:2.2.100;com.fasterxml.jackson.dataformat:jackson-dataformat-xml:2.4.5;org.apache.cxf:cxf-rt-ws-addr:3.1.4;org.glassfish:javax.el:3.0.0;joda-time:joda-time:2.2;org.jboss.logging:jboss-logging:3.2.1.Final;org.apache.httpcomponents:httpclient-osgi:4.3.3;org.apache.cxf:cxf-rt-ws-policy:3.1.4;org.apache.cxf:cxf-rt-frontend-jaxrs:3.1.4;org.codehaus.woodstox:woodstox-core-asl:4.4.1;io.fabric8:kubernetes-jolokia:2.2.83;org.eclipse.jetty:jetty-continuation:9.2.11.v20150529;com.squareup.okio:okio:1.6.0;io.fabric8:swagger-model:2.2.83;com.fasterxml.jackson.module:jackson-module-jaxb-annotations:2.6.4;xml-resolver:xml-resolver:1.2;org.apache.cxf:cxf-rt-bindings-soap:3.1.4;org.apache.deltaspike.core:deltaspike-core-impl:1.5.2;commons-codec:commons-codec:1.2;org.jboss.weld.se:weld-se:2.3.2.Final;org.apache.cxf:cxf-rt-bindings-xml:3.1.4;org.glassfish.web:javax.servlet.jsp:2.3.2;io.fabric8:kubernetes-api:2.2.83;org.reflections:reflections:0.9.10;org.apache.cxf:cxf-rt-rs-client:3.1.4;com.google.guava:guava:18.0;org.slf4j:slf4j-api:1.7.12;com.sun.xml.bind:jaxb-core:2.2.11;org.apache.cxf:cxf-rt-management:3.1.4;com.fasterxml.jackson.dataformat:jackson-dataformat-yaml:2.4.5;org.apache.neethi:neethi:3.0.3;javax.annotation:javax.annotation-api:1.2;org.osgi:org.osgi.core:4.3.1;com.squareup.okhttp:okhttp-ws:2.7.0;org.apache.cxf:cxf-rt-transports-http-jetty:3.1.4;org.jboss.weld:weld-core:2.3.2.Final;org.jolokia:jolokia-client-java:1.3.2;org.jboss.spec.javax.annotation:jboss-annotations-api_1.2_spec:1.0.0.Final;org.yaml:snakeyaml:1.12;javax.validation:validation-api:1.1.0.Final;org.eclipse.jetty:jetty-http:9.2.10.v20150310
1293,com.aoindustries:ao-cron:2.1.0,2816,14020,13752,268,151,8699,30535,8644,25232,com.aoindustries:ao-tempfiles:2.0.0;com.aoindustries:ao-cron:2.1.0;com.aoindustries:ao-lang:4.6.0;org.apache.commons:commons-lang3:3.11;com.aoindustries:ao-collections:1.2.0;com.aoindustries:ao-concurrent:3.0.0;com.aoindustries:aocode-public:4.3.0
1294,com.github.johnnymillergh.boot:media-streaming-spring-boot-autoconfigure:1.2.0,0,53568,45525,8043,1591,0,0,99720,2070216,org.springframework.boot:spring-boot-starter:2.3.4.RELEASE;org.springframework:spring-expression:5.2.9.RELEASE;com.drewnoakes:metadata-extractor:2.15.0;com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.11.2;org.springframework.boot:spring-boot-autoconfigure:2.3.4.RELEASE;io.netty:netty-codec:4.1.52.Final;io.netty:netty-codec-http:4.1.52.Final;org.synchronoss.cloud:nio-multipart-parser:1.1.0;org.springframework:spring-aop:5.2.9.RELEASE;com.fasterxml.jackson.datatype:jackson-datatype-jdk8:2.11.2;io.projectreactor.netty:reactor-netty:0.9.12.RELEASE;io.netty:netty-handler:4.1.52.Final;org.springframework:spring-web:5.2.9.RELEASE;org.springframework.boot:spring-boot-starter-json:2.3.4.RELEASE;org.apache.logging.log4j:log4j-api:2.13.3;org.apache.logging.log4j:log4j-to-slf4j:2.13.3;com.google.guava:listenablefuture:9999.0-empty-to-avoid-conflict-with-guava;com.github.johnnymillergh.boot:media-streaming-spring-boot-autoconfigure:1.2.0;ch.qos.logback:logback-core:1.2.3;com.fasterxml.jackson.core:jackson-annotations:2.11.2;io.netty:netty-common:4.1.52.Final;com.fasterxml.jackson.core:jackson-databind:2.11.2;org.reactivestreams:reactive-streams:1.0.3;org.springframework:spring-core:5.2.9.RELEASE;org.springframework:spring-beans:5.2.9.RELEASE;org.springframework.boot:spring-boot:2.3.4.RELEASE;com.google.j2objc:j2objc-annotations:1.3;io.netty:netty-transport-native-epoll:4.1.52.Final;io.netty:netty-transport-native-unix-common:4.1.52.Final;io.netty:netty-transport:4.1.52.Final;com.google.guava:failureaccess:1.0.1;com.adobe.xmp:xmpcore:6.0.6;org.slf4j:jul-to-slf4j:1.7.30;org.springframework.boot:spring-boot-starter-reactor-netty:2.3.4.RELEASE;com.google.guava:guava:29.0-jre;org.springframework:spring-webflux:5.2.9.RELEASE;org.springframework.boot:spring-boot-starter-logging:2.3.4.RELEASE;org.slf4j:slf4j-api:1.7.12;org.springframework:spring-context:5.2.9.RELEASE;org.yaml:snakeyaml:1.26;io.netty:netty-buffer:4.1.52.Final;io.netty:netty-resolver:4.1.52.Final;org.springframework.boot:spring-boot-starter-webflux:2.3.4.RELEASE;org.springframework:spring-jcl:5.2.9.RELEASE;org.checkerframework:checker-qual:2.11.1;com.fasterxml.jackson.module:jackson-module-parameter-names:2.11.2;io.netty:netty-codec-socks:4.1.52.Final;io.projectreactor:reactor-core:3.3.10.RELEASE;com.google.errorprone:error_prone_annotations:2.3.4;jakarta.annotation:jakarta.annotation-api:1.3.5;com.fasterxml.jackson.core:jackson-core:2.11.2;io.netty:netty-codec-http2:4.1.52.Final;com.google.code.findbugs:jsr305:3.0.2;io.netty:netty-handler-proxy:4.1.52.Final;org.synchronoss.cloud:nio-stream-storage:1.1.3;ch.qos.logback:logback-classic:1.2.3
1295,com.narbase:kunafa:0.2.25,350,2871,2868,3,12,0,0,0,0,org.jetbrains.kotlin:kotlin-stdlib-js:1.4.10;com.narbase:kunafa:0.2.25;org.jetbrains.kotlin:kotlin-test-js:1.4.10;org.jetbrains.kotlin:kotlin-stdlib-common:1.4.10;org.jetbrains.kotlin:kotlin-test-common:1.4.10;org.jetbrains.kotlin:kotlin-test-annotations-common:1.4.10
1296,com.github.yelong0216.dream.first:dream-first-core:2.0.2,0,54319,48556,5763,1070,0,0,82352,1490682,org.mybatis:mybatis:3.5.2;com.github.pagehelper:pagehelper:5.1.4;org.springframework.boot:spring-boot-configuration-processor:2.1.5.RELEASE;org.springframework.boot:spring-boot-autoconfigure:2.1.5.RELEASE;org.apache.commons:commons-lang3:3.8.1;commons-logging:commons-logging:1.2;com.github.pagehelper:pagehelper-spring-boot-autoconfigure:1.2.5;ognl:ognl:3.1.10;org.springframework.boot:spring-boot-starter-logging:2.1.6.RELEASE;com.github.yelong0216:yelong-core:2.1.7;org.apache.logging.log4j:log4j-api:2.11.2;org.apache.logging.log4j:log4j-to-slf4j:2.11.2;commons-beanutils:commons-beanutils:1.9.4;org.springframework:spring-jdbc:5.1.5.RELEASE;org.springframework:spring-tx:5.1.5.RELEASE;org.springframework:spring-context:5.1.5.RELEASE;ch.qos.logback:logback-core:1.2.3;org.apache.commons:commons-collections4:4.1;com.github.yelong0216.dream.first:dream-first-core:2.0.2;com.github.pagehelper:pagehelper-spring-boot-starter:1.2.5;commons-io:commons-io:2.6;org.springframework:spring-web:5.1.5.RELEASE;org.springframework.boot:spring-boot-starter-jdbc:2.1.6.RELEASE;commons-codec:commons-codec:1.11;org.springframework:spring-jcl:5.1.5.RELEASE;com.github.yelong0216:yelong-commons:2.1.3;commons-collections:commons-collections:3.2.2;org.slf4j:slf4j-api:1.7.25;redis.clients:jedis:2.8.2;org.springframework.boot:spring-boot:2.1.5.RELEASE;com.github.yelong0216:yelong-support:2.1.2;org.bouncycastle:bcprov-jdk15on:1.56;org.springframework.boot:spring-boot-starter:2.1.6.RELEASE;javax.annotation:javax.annotation-api:1.3.2;com.google.code.gson:gson:2.8.5;com.github.jsqlparser:jsqlparser:1.0;com.github.yelong0216:yelong-http:1.1.0;org.springframework:spring-context-support:5.1.5.RELEASE;org.springframework:spring-expression:5.1.5.RELEASE;com.github.yelong0216:yelong-mybatis-spring:2.1.0;com.github.yelong0216:yelong-security:1.1.0;org.yaml:snakeyaml:1.23;org.springframework:spring-core:5.1.5.RELEASE;com.zaxxer:HikariCP:3.2.0;org.javassist:javassist:3.20.0-GA;org.mybatis.spring.boot:mybatis-spring-boot-starter:2.1.0;org.springframework:spring-beans:5.1.5.RELEASE;org.mybatis:mybatis-spring:2.0.2;org.springframework:spring-webmvc:5.1.5.RELEASE;org.springframework:spring-aop:5.1.5.RELEASE;com.github.yelong0216:yelong-mybatis-spring-boot-autoconfigure:2.1.5;org.mybatis.spring.boot:mybatis-spring-boot-autoconfigure:2.1.0;org.apache.commons:commons-pool2:2.4.2;com.github.yelong0216:yelong-compatibility:2.1.0;javax.servlet:javax.servlet-api:4.0.1;org.slf4j:jul-to-slf4j:1.7.26;ch.qos.logback:logback-classic:1.2.3
1297,net.anwiba.commons.tools:anwiba-tools-definition-schema-json:1.1.121,19501,43873,41766,2107,743,48273,515298,48285,434653,org.apache.maven:maven-artifact-manager:2.2.1;org.sonatype.plexus:plexus-build-api:0.0.7;javax.inject:javax.inject:1;org.apache.logging.log4j:log4j-core:2.14.0;org.apache.maven:maven-plugin-api:3.6.3;org.apache.maven.wagon:wagon-provider-api:1.0-beta-6;com.sun.codemodel:codemodel:2.6;javax.annotation:jsr250-api:1.0;classworlds:classworlds:1.1-alpha-2;net.anwiba.commons:anwiba-commons-logging:1.1.121;javax.enterprise:cdi-api:1.0;backport-util-concurrent:backport-util-concurrent:3.1;org.apache.logging.log4j:log4j-api:2.14.0;org.antlr:antlr4-runtime:4.9.1;org.eclipse.sisu:org.eclipse.sisu.inject:0.3.4;org.codehaus.plexus:plexus-component-annotations:1.5.5;net.anwiba.commons.tools:anwiba-tools-generator-bean:1.1.121;net.jafama:jafama:2.3.2;com.fasterxml.jackson.core:jackson-annotations:2.11.4;org.apache.maven:maven-project:2.2.1;net.anwiba.commons:anwiba-commons-ensure:1.1.121;org.apache.commons:commons-lang3:3.11;org.codehaus.plexus:plexus-classworlds:2.6.0;org.apache.maven:maven-settings:2.2.1;org.codehaus.plexus:plexus-interpolation:1.11;net.anwiba.commons:anwiba-commons-reference:1.1.121;org.apache.ant:ant:1.10.9;org.codehaus.plexus:plexus-utils:1.5.8;com.fasterxml.jackson.core:jackson-databind:2.11.4;net.anwiba.commons.tools:anwiba-tools-definition-schema-json:1.1.121;org.apache.maven:maven-profile:2.2.1;org.apache.maven:maven-plugin-registry:2.2.1;com.fasterxml.jackson.core:jackson-core:2.11.4;org.apache.ant:ant-launcher:1.10.9;org.eclipse.sisu:org.eclipse.sisu.plexus:0.3.4;com.sun.activation:javax.activation:1.2.0;net.anwiba.commons:anwiba-commons-lang:1.1.121;net.anwiba.commons:anwiba-commons-utilities:1.1.121;org.codehaus.plexus:plexus-container-default:1.0-alpha-9-stable-1;org.apache.maven:maven-repository-metadata:2.2.1;junit:junit:3.8.1;org.apache.maven:maven-artifact:3.6.3;org.apache.maven:maven-model:3.6.3
1298,ro.dragossusi.sevens:game-listener-js:1.0.9,321,2710,2708,2,10,0,0,0,0,org.jetbrains.kotlinx:kotlinx-serialization-json-js:1.0.1;org.jetbrains.kotlin:kotlin-stdlib-js:1.4.21;org.jetbrains.kotlinx:kotlinx-serialization-core-js:1.0.1;ro.dragossusi.sevens:game-listener-js:1.0.9;ro.dragossusi.sevens:payload-js:1.0.9;org.jetbrains.kotlin:kotlin-stdlib-common:1.4.21
1299,com.geteventstore:eventstore-client-core_2.12:7.3.1,22717,48780,39442,9338,18876,81705,1314656,81093,1267334,org.scala-lang:scala-library:2.12.13;com.google.protobuf:protobuf-java:3.7.1;org.scodec:scodec-bits_2.12:1.1.24;com.geteventstore:eventstore-client-core_2.12:7.3.1;com.typesafe:config:1.4.1
1300,org.casbin:jdbc-adapter:2.0.2,16092,52907,51371,1536,439,40938,373711,41300,333492,com.oracle.database.ha:simplefan:11.2.0.4;com.oracle.database.jdbc:ojdbc6:11.2.0.4;com.oracle.database.security:oraclepki:11.2.0.4;com.oracle.database.jdbc:ucp:11.2.0.4;commons-io:commons-io:2.6;org.casbin:jdbc-adapter:2.0.2;com.github.seancfoley:ipaddress:4.2.0;com.oracle.database.ha:ons:11.2.0.4;commons-logging:commons-logging:1.2;org.postgresql:postgresql:42.2.12;com.oracle.database.security:osdt_cert:11.2.0.4;com.microsoft.sqlserver:mssql-jdbc:8.2.2.jre8;org.casbin:jcasbin:1.6.2;com.googlecode.aviator:aviator:4.1.2;com.oracle.database.security:osdt_core:11.2.0.4;org.slf4j:slf4j-api:1.7.25;commons-collections:commons-collections:3.2.2;commons-beanutils:commons-beanutils:1.9.3;org.apache-extras.beanshell:bsh:2.0b6
