number,coordinate,opalTime,totalMergeTime,cgPool,mergeTime,UCHTime,opalNodes,opalEdges,mergeNodes,mergeEdges,dependencies
982,top.dcenter:ums-social-spring-boot-starter:1.1.3-alpha,0,88368,83341,5027,1889,0,0,105734,1465250,javax.inject:javax.inject:1;org.springframework.boot:spring-boot-starter:2.3.4.RELEASE;com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.11.2;org.springframework.boot:spring-boot-autoconfigure:2.3.4.RELEASE;org.springframework.boot:spring-boot-configuration-processor:2.3.4.RELEASE;commons-logging:commons-logging:1.2;org.springframework:spring-context:5.2.8.RELEASE;com.fasterxml.jackson.datatype:jackson-datatype-jdk8:2.11.2;org.springframework.boot:spring-boot-starter-json:2.3.4.RELEASE;org.apache.logging.log4j:log4j-api:2.13.3;commons-beanutils:commons-beanutils:1.9.4;org.apache.logging.log4j:log4j-to-slf4j:2.13.3;org.jetbrains:annotations:13.0;org.springframework.social:spring-social-config:1.1.6.RELEASE;ch.qos.logback:logback-core:1.2.3;com.fasterxml.jackson.core:jackson-annotations:2.11.2;top.dcenter:ums-social-spring-boot-starter:1.1.3-alpha;com.fasterxml.jackson.core:jackson-databind:2.11.2;org.springframework.boot:spring-boot-starter-web:2.3.4.RELEASE;org.springframework:spring-core:5.2.9.RELEASE;org.springframework.social:spring-social-security:1.1.6.RELEASE;org.springframework.boot:spring-boot:2.3.4.RELEASE;commons-collections:commons-collections:3.2.2;org.springframework.social:spring-social-web:1.1.6.RELEASE;org.slf4j:slf4j-api:1.7.26;org.projectlombok:lombok:1.18.12;org.apache.tomcat.embed:tomcat-embed-core:9.0.38;commons-io:commons-io:2.8.0;org.springframework:spring-webmvc:4.1.8.RELEASE;org.springframework.security:spring-security-core:5.3.4.RELEASE;org.springframework.security:spring-security-config:5.3.4.RELEASE;org.glassfish:jakarta.el:3.0.3;org.springframework:spring-aop:5.2.8.RELEASE;org.slf4j:jul-to-slf4j:1.7.30;org.springframework:spring-expression:5.2.8.RELEASE;com.github.spotbugs:spotbugs-annotations:3.1.12;mysql:mysql-connector-java:8.0.21;org.springframework.boot:spring-boot-starter-logging:2.3.4.RELEASE;org.springframework.session:spring-session-core:2.3.1.RELEASE;top.dcenter:ums-core-spring-boot-starter:1.1.3-alpha;org.springframework:spring-jdbc:5.2.9.RELEASE;org.yaml:snakeyaml:1.26;org.springframework.social:spring-social-core:1.1.6.RELEASE;org.apache.commons:commons-lang3:3.11;org.springframework.security:spring-security-web:5.3.4.RELEASE;org.springframework:spring-jcl:5.2.9.RELEASE;com.fasterxml.jackson.module:jackson-module-parameter-names:2.11.2;com.zaxxer:HikariCP:3.4.5;jakarta.annotation:jakarta.annotation-api:1.3.5;org.springframework.boot:spring-boot-starter-jdbc:2.3.4.RELEASE;com.fasterxml.jackson.core:jackson-core:2.11.2;org.springframework.boot:spring-boot-starter-tomcat:2.3.4.RELEASE;org.apache.tomcat.embed:tomcat-embed-websocket:9.0.38;org.apache.commons:commons-pool2:2.8.1;org.springframework:spring-web:4.1.8.RELEASE;org.springframework:spring-tx:5.2.9.RELEASE;com.google.code.findbugs:jsr305:3.0.2;org.springframework:spring-beans:5.2.8.RELEASE;org.springframework.data:spring-data-commons:2.3.4.RELEASE;ch.qos.logback:logback-classic:1.2.3
983,io.github.lxgaming:binary-api:1.0.0,0,4045,4026,19,23,0,0,140,140,io.github.lxgaming:binary-api:1.0.0;org.checkerframework:checker-qual:3.10.0
984,org.johnnei:javatorrent-bittorrent-extension-ut-metadata:0.7.0,0,9629,9485,144,88,0,0,5746,11440,org.johnnei:javatorrent-bittorrent:0.7.0;com.squareup.okio:okio:2.8.0;com.squareup.okhttp3:okhttp:4.9.0;org.jetbrains.kotlin:kotlin-stdlib-common:1.4.0;org.slf4j:slf4j-api:1.7.30;org.johnnei:javatorrent-bittorrent-extension-ut-metadata:0.7.0;org.jetbrains.kotlin:kotlin-stdlib:1.4.10;commons-codec:commons-codec:1.15;org.jetbrains:annotations:13.0;org.johnnei:javatorrent-bittorrent-extension:0.7.0
985,org.ogc-schemas:wms-v_1_1_0:3.0.0,920,5346,5262,84,42,1720,3803,1726,3168,org.jvnet.jaxb2_commons:jaxb2-basics-runtime:0.11.0;org.ogc-schemas:wms-v_1_1_0:3.0.0
986,com.twitter:bijection-scrooge_2.10:0.5.3,0,32583,30673,1910,555,0,0,42262,569742,com.twitter:util-hashing_2.9.2:6.3.8;commons-codec:commons-codec:1.3;org.scala-lang:scala-library:2.10.2;com.google.code.findbugs:jsr305:1.3.9;com.twitter:scrooge-runtime_2.9.2:3.6.0;com.twitter:util-jvm_2.9.2:6.3.8;org.apache.httpcomponents:httpclient:4.0.1;commons-logging:commons-logging:1.1.1;org.slf4j:slf4j-log4j12:1.5.8;log4j:log4j:1.2.14;com.twitter:scrooge-core_2.9.2:3.6.0;com.twitter:util-core_2.9.2:6.3.8;com.twitter:finagle-core_2.9.2:6.5.2;org.apache.thrift:libthrift:0.6.1;commons-lang:commons-lang:2.5;com.twitter:bijection-core_2.10:0.5.3;com.twitter:bijection-scrooge_2.10:0.5.3;com.twitter:util-codec_2.9.2:6.3.8;com.twitter:util-app_2.9.2:6.3.8;javax.servlet:servlet-api:2.5;com.google.guava:guava:11.0.2;com.twitter:util-collection_2.9.2:6.3.8;org.apache.httpcomponents:httpcore:4.0.1;commons-collections:commons-collections:3.2.1;org.slf4j:slf4j-api:1.5.8;com.twitter:finagle-thrift_2.9.2:6.5.2;com.twitter:scrooge-serializer_2.9.2:3.6.0;io.netty:netty:3.6.6.Final;com.twitter:util-logging_2.9.2:6.3.8
987,org.xbib:sshd-fs:2.6.0.0,9020,34979,33919,1060,399,31073,255477,30001,219418,org.xbib:sshd-client:2.6.0.0;org.apache.logging.log4j:log4j-api:2.14.0;org.xbib:sshd-common:2.6.0.0;org.bouncycastle:bcprov-jdk15on:1.68;org.bouncycastle:bcpkix-jdk15on:1.68;org.xbib:sshd-fs:2.6.0.0;org.xbib:sshd-eddsa:2.6.0.0
988,org.akhikhl.gretty:gretty7-plugin:0.0.11,12835,42619,40793,1826,592,36227,382567,35931,273294,org.eclipse.jetty:jetty-util:7.6.14.v20131031;ch.qos.logback:logback-core:1.1.1;ch.qos.logback:logback-classic:1.1.1;org.slf4j:slf4j-api:1.7.6;org.akhikhl.gretty:gretty7-plugin:0.0.11;org.codehaus.groovy:groovy-all:2.2.1;org.akhikhl.gretty:gretty-plugin-commons:0.0.11
989,us.oyanglul:meow_3.0.0-RC1:0.3.8,0,23326,23326,0,null,0,0,-1,-1,us.oyanglul:meow_3.0.0-RC1:0.3.8;org.scala-lang:scala3-library_3.0.0-RC1:3.0.0-RC1;org.scala-lang:scala-library:2.13.4
990,org.apache.ant:ant-apache-resolver:1.10.9,3119,5927,5927,0,null,11482,37450,-1,-1,org.apache.ant:ant-apache-resolver:1.10.9;org.apache.ant:ant:1.10.9;org.apache.ant:ant-launcher:1.10.9;xml-resolver:xml-resolver:1.2
991,ch.tutteli.atrium:atrium-domain-builders-common:0.14.0,263,2332,2330,2,7,0,0,0,0,ch.tutteli.kbox:kbox-common:0.15.1;ch.tutteli.atrium:atrium-domain-builders-common:0.14.0;ch.tutteli.atrium:atrium-core-api-common:0.14.0;org.jetbrains.kotlin:kotlin-stdlib-common:1.3.72;ch.tutteli.atrium:atrium-domain-api-common:0.14.0
992,org.tpolecat:natchez-opencensus_3.0.0-M1:0.0.14,0,49453,49453,0,1021,0,0,0,0,org.tpolecat:natchez-core_3.0.0-M1:0.0.14;io.grpc:grpc-context:1.27.2;org.typelevel:cats-core_3.0.0-M1:2.3.0;com.google.code.gson:gson:2.8.6;org.checkerframework:checker-compat-qual:2.5.5;io.grpc:grpc-core:1.27.2;com.google.api.grpc:proto-google-common-protos:1.0.0;io.grpc:grpc-protobuf-lite:1.14.0;org.scala-lang:scala-library:2.13.3;io.opencensus:opencensus-exporter-trace-ocagent:0.27.1;io.opencensus:opencensus-proto:0.2.0;org.typelevel:cats-kernel_3.0.0-M1:2.3.0;io.netty:netty-codec-socks:4.1.42.Final;io.netty:netty-handler:4.1.42.Final;com.google.guava:listenablefuture:9999.0-empty-to-avoid-conflict-with-guava;io.opencensus:opencensus-contrib-resource-util:0.27.1;io.netty:netty-common:4.1.42.Final;io.netty:netty-buffer:4.1.42.Final;io.netty:netty-resolver:4.1.42.Final;io.grpc:grpc-api:1.27.2;io.grpc:grpc-stub:1.27.2;org.scala-lang:scala3-library_3.0.0-M1:3.0.0-M1;com.google.errorprone:error_prone_annotations:2.3.4;io.grpc:grpc-netty:1.27.2;com.google.android:annotations:4.1.1.4;org.typelevel:cats-effect_3.0.0-M1:2.3.0;io.perfmark:perfmark-api:0.19.0;io.netty:netty-handler-proxy:4.1.42.Final;io.netty:netty-codec:4.1.42.Final;io.netty:netty-codec-http:4.1.42.Final;com.google.protobuf:protobuf-java:3.5.1;io.grpc:grpc-protobuf:1.14.0;com.google.guava:guava:29.0-android;com.google.j2objc:j2objc-annotations:1.3;io.opencensus:opencensus-exporter-trace-util:0.27.1;org.typelevel:simulacrum-scalafix-annotations_3.0.0-M1:0.5.1;com.google.code.findbugs:jsr305:3.0.2;io.netty:netty-codec-http2:4.1.42.Final;io.opencensus:opencensus-api:0.27.1;org.tpolecat:natchez-opencensus_3.0.0-M1:0.0.14;org.codehaus.mojo:animal-sniffer-annotations:1.18;io.netty:netty-transport:4.1.42.Final;com.google.guava:failureaccess:1.0.1
993,org.nutz:nutz-spring-boot-starter:2.3.8.RELEASE,0,52132,52132,0,null,0,0,-1,-1,org.nutz:nutz-spring-boot-starter:2.3.8.RELEASE;org.springframework.boot:spring-boot-autoconfigure:2.3.8.RELEASE;org.springframework.boot:spring-boot:2.3.8.RELEASE;org.springframework:spring-context:5.2.12.RELEASE;org.springframework.boot:spring-boot-configuration-processor:2.3.8.RELEASE;org.springframework.boot:spring-boot-starter:2.3.8.RELEASE;org.springframework.boot:spring-boot-starter-logging:2.3.8.RELEASE;ch.qos.logback:logback-classic:1.2.3;ch.qos.logback:logback-core:1.2.3;org.apache.logging.log4j:log4j-to-slf4j:2.13.3;org.apache.logging.log4j:log4j-api:2.13.3;org.slf4j:jul-to-slf4j:1.7.30;jakarta.annotation:jakarta.annotation-api:1.3.5;org.springframework:spring-core:5.2.12.RELEASE;org.springframework:spring-jcl:5.2.12.RELEASE;org.yaml:snakeyaml:1.26;org.springframework.boot:spring-boot-starter-validation:2.3.8.RELEASE;org.glassfish:jakarta.el:3.0.3;org.hibernate.validator:hibernate-validator:6.1.7.Final;jakarta.validation:jakarta.validation-api:2.0.2;org.jboss.logging:jboss-logging:3.3.2.Final;com.fasterxml:classmate:1.3.4;org.springframework.boot:spring-boot-starter-jdbc:2.3.8.RELEASE;com.zaxxer:HikariCP:3.4.5;org.slf4j:slf4j-api:1.7.25;org.springframework:spring-jdbc:5.2.12.RELEASE;org.springframework:spring-beans:5.2.12.RELEASE;org.springframework:spring-tx:5.2.12.RELEASE;org.springframework.boot:spring-boot-starter-web:2.3.8.RELEASE;org.springframework.boot:spring-boot-starter-json:2.3.8.RELEASE;com.fasterxml.jackson.core:jackson-databind:2.11.4;com.fasterxml.jackson.core:jackson-annotations:2.11.4;com.fasterxml.jackson.core:jackson-core:2.11.4;com.fasterxml.jackson.datatype:jackson-datatype-jdk8:2.11.4;com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.11.4;com.fasterxml.jackson.module:jackson-module-parameter-names:2.11.4;org.springframework.boot:spring-boot-starter-tomcat:2.3.8.RELEASE;org.apache.tomcat.embed:tomcat-embed-core:9.0.41;org.apache.tomcat.embed:tomcat-embed-websocket:9.0.41;org.springframework:spring-web:5.2.12.RELEASE;org.springframework:spring-webmvc:5.2.12.RELEASE;org.springframework:spring-aop:5.2.12.RELEASE;org.springframework:spring-expression:5.2.12.RELEASE;org.nutz:nutz:1.r.68.v20201205
994,org.sanoitus:sanoitus-util_2.13:0.1.0,10285,31568,28264,3304,581,47563,1050153,47096,1014560,org.sanoitus:sanoitus-util_2.13:0.1.0;org.sanoitus:sanoitus-core_2.13:0.1.0;org.scala-lang:scala-library:2.13.4
995,io.smallrye.reactive:smallrye-reactive-converter-rxjava3:2.2.0,4509,16582,14569,2013,150,9905,656790,9891,662984,io.reactivex.rxjava3:rxjava:3.0.11;org.reactivestreams:reactive-streams:1.0.3;io.smallrye.reactive:smallrye-reactive-converter-rxjava3:2.2.0;io.smallrye.reactive:smallrye-reactive-converter-api:2.2.0
996,com.aliyun:aliyun-java-sdk-emr:3.3.2,1757,9834,9653,181,150,4317,7070,4309,6668,com.google.code.gson:gson:2.8.5;com.aliyun:aliyun-java-sdk-emr:3.3.2
997,com.github.manosbatsis.corbeans:corbeans-spring-boot-rpc-datasource-starter:0.50,0,57995,53393,4602,946,0,0,84498,973512,jakarta.transaction:jakarta.transaction-api:1.3.3;org.jboss:jandex:2.1.1.Final;antlr:antlr:2.7.7;org.dom4j:dom4j:2.1.1;org.springframework:spring-context:5.2.2.RELEASE;org.springframework:spring-tx:5.2.2.RELEASE;org.springframework:spring-core:5.2.2.RELEASE;net.bytebuddy:byte-buddy:1.10.2;org.jetbrains:annotations:13.0;org.jetbrains.kotlin:kotlin-stdlib-jdk8:1.2.71;jakarta.activation:jakarta.activation-api:1.2.1;org.springframework.boot:spring-boot-autoconfigure:2.2.2.RELEASE;jakarta.persistence:jakarta.persistence-api:2.2.3;org.springframework:spring-aop:5.2.2.RELEASE;com.sun.xml.fastinfoset:FastInfoset:1.2.15;org.springframework.boot:spring-boot-starter-validation:2.2.2.RELEASE;org.springframework.boot:spring-boot-starter-data-jpa:2.2.2.RELEASE;org.springframework.data:spring-data-jpa:2.2.3.RELEASE;org.slf4j:slf4j-api:1.7.26;org.springframework.boot:spring-boot-starter-jdbc:2.2.2.RELEASE;com.github.manosbatsis.corbeans:corbeans-spring-boot-rpc-datasource-starter:0.50;org.jboss.logging:jboss-logging:3.3.2.Final;org.springframework.boot:spring-boot:2.2.2.RELEASE;org.javassist:javassist:3.24.0-GA;org.springframework:spring-aspects:5.2.2.RELEASE;com.github.manosbatsis.corbeans:corbeans-spring-data-corda-rpc:0.50;org.jvnet.staxex:stax-ex:1.8;org.springframework:spring-jcl:5.2.2.RELEASE;org.springframework.boot:spring-boot-starter:2.2.2.RELEASE;com.fasterxml:classmate:1.5.1;org.jetbrains.kotlin:kotlin-reflect:1.2.71;org.aspectj:aspectjweaver:1.9.5;org.springframework:spring-beans:5.2.2.RELEASE;org.springframework:spring-orm:5.2.2.RELEASE;org.yaml:snakeyaml:1.25;org.jetbrains.kotlin:kotlin-stdlib-jdk7:1.2.71;org.springframework.boot:spring-boot-starter-aop:2.2.2.RELEASE;com.zaxxer:HikariCP:3.4.1;jakarta.validation:jakarta.validation-api:2.0.1;org.springframework.data:spring-data-commons:2.2.3.RELEASE;jakarta.annotation:jakarta.annotation-api:1.3.5;org.glassfish.jaxb:txw2:2.3.1;org.springframework:spring-expression:5.2.2.RELEASE;org.hibernate:hibernate-core:5.4.9.Final;org.jetbrains.kotlin:kotlin-stdlib:1.2.71;org.hibernate.validator:hibernate-validator:6.0.18.Final;org.springframework:spring-jdbc:5.2.2.RELEASE;org.glassfish.jaxb:jaxb-runtime:2.3.1;org.jetbrains.kotlin:kotlin-stdlib-common:1.2.71;com.sun.istack:istack-commons-runtime:3.0.7;org.apache.tomcat.embed:tomcat-embed-el:9.0.29;org.hibernate.common:hibernate-commons-annotations:5.1.0.Final
998,com.nike.moirai:moirai-s3:2.1.0,16468,44634,40655,3979,1641,68214,1053227,66995,1016599,com.nike.moirai:moirai-s3:2.1.0;software.amazon.awssdk:aws-xml-protocol:2.10.36;software.amazon.awssdk:aws-query-protocol:2.10.36;software.amazon.awssdk:netty-nio-client:2.10.36;software.amazon.awssdk:utils:2.10.36;commons-logging:commons-logging:1.2;io.netty:netty-handler:4.1.42.Final;software.amazon.awssdk:sdk-core:2.10.36;software.amazon.awssdk:auth:2.10.36;org.apache.httpcomponents:httpcore:4.4.11;software.amazon.awssdk:profiles:2.10.36;io.netty:netty-common:4.1.42.Final;io.netty:netty-resolver:4.1.42.Final;io.netty:netty-buffer:4.1.42.Final;software.amazon.awssdk:apache-client:2.10.36;software.amazon.awssdk:regions:2.10.36;software.amazon.awssdk:aws-core:2.10.36;software.amazon.awssdk:arns:2.10.36;org.reactivestreams:reactive-streams:1.0.2;com.typesafe.netty:netty-reactive-streams:2.0.3;com.fasterxml.jackson.core:jackson-databind:2.10.0;software.amazon.awssdk:http-client-spi:2.10.36;org.apache.httpcomponents:httpclient:4.5.9;commons-codec:commons-codec:1.11;com.typesafe.netty:netty-reactive-streams-http:2.0.3;io.netty:netty-codec-http:4.1.42.Final;io.netty:netty-codec:4.1.42.Final;software.amazon.awssdk:annotations:2.10.36;com.fasterxml.jackson.core:jackson-core:2.10.0;software.amazon.eventstream:eventstream:1.0.1;org.slf4j:slf4j-api:1.7.25;software.amazon.awssdk:protocol-core:2.10.36;io.netty:netty-codec-http2:4.1.42.Final;io.netty:netty-transport-native-epoll:4.1.42.Final;io.netty:netty-transport-native-unix-common:4.1.42.Final;software.amazon.awssdk:s3:2.10.36;com.nike.moirai:moirai-core:2.1.0;com.fasterxml.jackson.core:jackson-annotations:2.9.0;io.netty:netty-transport:4.1.42.Final
999,com.huawei.openstack4j.connectors:openstack4j-resteasy:1.0.26,0,43053,40458,2595,896,0,0,51400,508782,org.scannotation:scannotation:1.0.3;com.fasterxml.jackson.module:jackson-module-jaxb-annotations:2.10.0;com.huawei.openstack4j.connectors:openstack4j-resteasy:1.0.26;org.jboss.resteasy:jaxrs-api:2.3.7.Final;com.fasterxml.jackson.jaxrs:jackson-jaxrs-json-provider:2.10.0;org.jboss.resteasy:resteasy-jaxrs:2.3.7.Final;javax.activation:activation:1.1;commons-codec:commons-codec:1.4;com.huawei:openstack4j-core:1.0.26;javassist:javassist:3.12.1.GA;javax.annotation:jsr250-api:1.0;commons-logging:commons-logging:1.2;com.github.java-json-tools:jackson-coreutils:2.0;org.apache.httpcomponents:httpclient:4.1.2;com.fasterxml.jackson.jaxrs:jackson-jaxrs-base:2.10.0;net.jcip:jcip-annotations:1.0;com.google.guava:guava:25.0-jre;org.yaml:snakeyaml:1.24;com.github.java-json-tools:msg-simple:1.2;jakarta.activation:jakarta.activation-api:1.2.1;com.fasterxml.jackson.core:jackson-annotations:2.10.0;commons-io:commons-io:1.4;com.github.java-json-tools:btf:1.3;com.google.errorprone:error_prone_annotations:2.1.3;com.fasterxml.jackson.core:jackson-databind:2.10.0;org.codehaus.mojo:animal-sniffer-annotations:1.14;com.google.j2objc:j2objc-annotations:1.1;com.fasterxml.jackson.core:jackson-core:2.10.0;com.github.java-json-tools:json-patch:1.13;jakarta.xml.bind:jakarta.xml.bind-api:2.3.2;org.slf4j:slf4j-simple:1.7.28;com.google.code.findbugs:jsr305:3.0.2;org.apache.httpcomponents:httpcore:4.1.2;org.checkerframework:checker-compat-qual:2.0.0;com.fasterxml.jackson.dataformat:jackson-dataformat-yaml:2.10.0;org.slf4j:slf4j-api:1.7.28
1000,com.oracle.labs.olcut:olcut-config-edn:5.1.4,3145,15994,15539,455,141,6913,24520,6775,22414,com.oracle.labs.olcut:olcut-config-edn:5.1.4;org.jline:jline-terminal-jansi:3.15.0;org.fusesource.jansi:jansi:1.18;org.jline:jline-builtins:3.15.0;com.oracle.labs.olcut:olcut-core:5.1.4;org.jline:jline-reader:3.15.0;us.bpsm:edn-java:0.7.1;org.jline:jline-terminal:3.15.0;org.jline:jline-style:3.15.0
1001,ca.bitcoco:jsk-starter:0.2.2,0,29841,28210,1631,387,0,0,46931,466028,org.json:json:20201115;ca.bitcoco:jsk-starter:0.2.2;javax.xml.bind:jaxb-api:2.3.1;org.apache.logging.log4j:log4j-core:2.14.0;io.opencensus:opencensus-api:0.24.0;com.google.code.gson:gson:2.8.6;com.fasterxml.jackson.core:jackson-databind:2.9.6;org.checkerframework:checker-compat-qual:2.5.5;io.grpc:grpc-context:1.22.1;org.apache.httpcomponents:httpclient:4.5.13;com.fasterxml.jackson.core:jackson-core:2.9.6;org.apache.logging.log4j:log4j-api:2.14.0;com.google.guava:listenablefuture:9999.0-empty-to-avoid-conflict-with-guava;io.opentracing:opentracing-api:0.33.0;com.google.http-client:google-http-client:1.38.0;org.apache.httpcomponents:httpcore:4.4.13;com.google.api-client:google-api-client:1.31.1;com.restfb:restfb:3.13.0;com.google.http-client:google-http-client-apache-v2:1.38.0;com.google.errorprone:error_prone_annotations:2.3.4;com.google.oauth-client:google-oauth-client:1.31.2;io.opentracing:opentracing-noop:0.33.0;commons-codec:commons-codec:1.11;io.jsonwebtoken:jjwt:0.9.1;javax.activation:javax.activation-api:1.2.0;com.google.guava:guava:29.0-android;com.google.j2objc:j2objc-annotations:1.3;org.apache.commons:commons-pool2:2.4.2;com.google.code.findbugs:jsr305:3.0.2;io.opencensus:opencensus-contrib-http-util:0.24.0;com.google.http-client:google-http-client-jackson2:1.38.0;io.opentracing:opentracing-util:0.33.0;com.fasterxml.jackson.core:jackson-annotations:2.9.0;com.google.guava:failureaccess:1.0.1;redis.clients:jedis:2.9.0;io.jaegertracing:jaeger-core:1.5.0;org.slf4j:slf4j-api:1.7.28
1002,com.github.paganini2008.springworld:jdbcplus-spring-boot-starter:2.0-RC4,0,16789,16789,0,null,0,0,-1,-1,com.github.paganini2008.springworld:jdbcplus-spring-boot-starter:2.0-RC4;org.springframework.boot:spring-boot-starter-data-jdbc:2.1.5.RELEASE;org.springframework.boot:spring-boot-starter-jdbc:2.1.5.RELEASE;org.springframework.boot:spring-boot-starter:2.1.5.RELEASE;org.springframework.boot:spring-boot:2.1.5.RELEASE;org.springframework.boot:spring-boot-autoconfigure:2.1.5.RELEASE;org.springframework.boot:spring-boot-starter-logging:2.1.5.RELEASE;ch.qos.logback:logback-classic:1.2.3;ch.qos.logback:logback-core:1.2.3;org.apache.logging.log4j:log4j-to-slf4j:2.11.2;org.apache.logging.log4j:log4j-api:2.11.2;org.slf4j:jul-to-slf4j:1.7.26;javax.annotation:javax.annotation-api:1.3.2;org.yaml:snakeyaml:1.23;com.zaxxer:HikariCP:3.2.0;org.springframework:spring-jdbc:5.1.7.RELEASE;org.springframework.data:spring-data-jdbc:1.0.8.RELEASE;org.springframework.data:spring-data-commons:2.1.8.RELEASE;org.springframework:spring-tx:5.1.7.RELEASE;org.springframework:spring-context:5.1.7.RELEASE;org.springframework:spring-aop:5.1.7.RELEASE;org.springframework:spring-expression:5.1.7.RELEASE;org.springframework:spring-beans:5.1.7.RELEASE;org.springframework:spring-core:5.1.7.RELEASE;org.springframework:spring-jcl:5.1.7.RELEASE;org.slf4j:slf4j-api:1.7.26;com.github.paganini2008:devtools-lang:2.0-RC4;org.projectlombok:lombok:1.18.8;org.apache.commons:commons-lang3:3.8.1
1003,org.xwiki.commons:xwiki-commons-xstream:12.8,4244,9340,9340,0,null,14135,175074,-1,-1,org.xwiki.commons:xwiki-commons-xstream:12.8;org.xwiki.commons:xwiki-commons-component-api:12.8;org.xwiki.commons:xwiki-commons-stability:12.8;org.xwiki.commons:xwiki-commons-text:12.8;org.slf4j:slf4j-api:1.7.30;javax.inject:javax.inject:1;org.xwiki.commons:xwiki-commons-logging-api:12.8;org.xwiki.commons:xwiki-commons-observation-api:12.8;org.xwiki.commons:xwiki-commons-configuration-api:12.8;commons-beanutils:commons-beanutils:1.9.4;commons-collections:commons-collections:3.2.2;commons-io:commons-io:2.8.0;org.apache.commons:commons-lang3:3.11;com.thoughtworks.xstream:xstream:1.4.13;xmlpull:xmlpull:1.1.3.1;xpp3:xpp3_min:1.1.4c
1004,org.typelevel:log4cats-core_sjs1_2.13:2.0.0-M2,52860,84763,66799,17964,2097,207193,6404510,206686,5983887,org.scala-js:scalajs-library_2.13:1.5.0;org.typelevel:cats-core_sjs1_2.13:2.4.1;org.typelevel:simulacrum-scalafix-annotations_2.13:0.5.3;org.typelevel:log4cats-core_sjs1_2.13:2.0.0-M2;org.typelevel:cats-kernel_sjs1_2.13:2.4.1;org.scala-lang:scala-library:2.13.4
1005,sh.almond:spark-stubs_30_2.12:0.10.2,14285,26066,22029,4037,10693,53588,1005956,53377,972440,org.scala-lang:scala-library:2.12.11;sh.almond:spark-stubs_30_2.12:0.10.2
1006,io.kvision:kvision-compiler-plugin:4.0.0,0,4778,4748,30,42,0,0,357,277,org.jetbrains.kotlin:kotlin-stdlib-jdk8:1.4.30;org.jetbrains.kotlin:kotlin-stdlib-jdk7:1.4.30;org.jetbrains.kotlin:kotlin-stdlib:1.4.30;de.jensklingenberg:mpapt-runtime:0.8.7;io.kvision:kvision-compiler-plugin:4.0.0;org.jetbrains.kotlin:kotlin-stdlib-common:1.4.30;org.jetbrains:annotations:13.0
